race_date,country,venue,race_no,race_name,distance,race_class,going,horse_name,finish_pos,win_odds,win_odds_decimal,jockey,trainer,weight,draw,margin,finish_time,horse_no
2026-06-19,UK,Goodwood,6,Goodwood Horseracing Club Membership Handicap,5f,Class 4,Soft,Tofino,7,11/2,6.5,,,,0,,,0
2026-06-19,UK,Goodwood,6,Goodwood Horseracing Club Membership Handicap,5f,Class 4,Soft,Anvika,3,4/1,5.0,Keithen Kennedy,Richard John O'Brien,,0,,,0
2026-06-19,UK,Goodwood,6,Goodwood Horseracing Club Membership Handicap,5f,Class 4,Soft,Carvalhal,8,7/2,4.5,,,,0,,,0
2026-06-19,UK,Goodwood,6,Goodwood Horseracing Club Membership Handicap,5f,Class 4,Soft,Starting Monday,5,11/2,6.5,,,,0,,,0
2026-06-19,UK,Goodwood,6,Goodwood Horseracing Club Membership Handicap,5f,Class 4,Soft,Saith Seren,12,4/1,5.0,Nicola Burns,R P Burns,,0,,,0
2026-06-19,UK,Goodwood,6,Goodwood Horseracing Club Membership Handicap,5f,Class 4,Soft,Layfayette,6,9/1,10.0,,,,0,,,0
2026-06-19,UK,Goodwood,6,Goodwood Horseracing Club Membership Handicap,5f,Class 4,Soft,Chally Chute,1,5/1,6.0,,,,0,,,0
2026-06-19,UK,Goodwood,6,Goodwood Horseracing Club Membership Handicap,5f,Class 4,Soft,Uxmal,8,14/1,15.0,Adam Caffrey,Noel Meade,,0,,,0
2026-06-19,UK,Goodwood,6,Goodwood Horseracing Club Membership Handicap,5f,Class 4,Soft,Themis,12,17/2,9.5,,,,0,,,0
2026-06-19,UK,Goodwood,6,Goodwood Horseracing Club Membership Handicap,5f,Class 4,Soft,Blissful Bonita,10,11/4J,3.75,,,,0,,,0
2026-06-19,UK,Goodwood,6,Goodwood Horseracing Club Membership Handicap,5f,Class 4,Soft,Royal Sapphire,8,40/1,41.0,J M Sheridan,Joseph Patrick O'Brien,,0,,,0
2026-06-19,UK,Goodwood,6,Goodwood Horseracing Club Membership Handicap,5f,Class 4,Soft,Satono Chevalier,3,9/1,10.0,,,,0,,,0
2026-06-19,UK,Goodwood,6,Goodwood Horseracing Club Membership Handicap,5f,Class 4,Soft,Chemdawg,9,25/1,26.0,,,,0,,,0
2026-06-19,UK,Goodwood,6,Goodwood Horseracing Club Membership Handicap,5f,Class 4,Soft,Eben Zaabeel,10,16/1,17.0,Paddy Harnett,M K Flannery,,0,,,0
2026-06-19,UK,Market Rasen,1,ABP Ports Of Grimsby & Immingham Maiden Hurdle (GBB Race),2m7f,Class 4,Good,Kiwi de Cotte,2,9/2,5.5,,,,0,,,0
2026-06-19,UK,Market Rasen,1,ABP Ports Of Grimsby & Immingham Maiden Hurdle (GBB Race),2m7f,Class 4,Good,Getaway Vic,1,5/4F,2.25,,,,0,,,0
2026-06-19,UK,Market Rasen,1,ABP Ports Of Grimsby & Immingham Maiden Hurdle (GBB Race),2m7f,Class 4,Good,Lunar Morning,3,66/1,67.0,Harry Skelton,Dan Skelton,,0,,,0
2026-06-19,UK,Market Rasen,2,GP Shipping Handicap Hurdle,2m7f,Class 5,Good,Matoury,8,9/1,10.0,,,,0,,,0
2026-06-19,UK,Market Rasen,2,GP Shipping Handicap Hurdle,2m7f,Class 5,Good,Muskerry Rock,1,15/8F,2.875,,,,0,,,0
2026-06-19,UK,Market Rasen,2,GP Shipping Handicap Hurdle,2m7f,Class 5,Good,Jungle Wood,5,14/1,15.0,William Maggs,Mike Sowersby,,0,,,0
2026-06-19,UK,Market Rasen,3,Dan Shipping Handicap Chase,2m3f,Class 5,Good,Wings On Wheels,1,,0.0,,,,0,,,0
2026-06-19,UK,Market Rasen,3,Dan Shipping Handicap Chase,2m3f,Class 5,Good,Thickthorn Tom,2,2/1,3.0,,,,0,,,0
2026-06-19,UK,Market Rasen,3,Dan Shipping Handicap Chase,2m3f,Class 5,Good,Getaway Jewel,5,12/1,13.0,Charlie Todd,Ian Williams,,0,,,0
2026-06-19,UK,Market Rasen,3,Dan Shipping Handicap Chase,2m3f,Class 5,Good,Beorma,2,4/9F,1.4444444444444444,,,,0,,,0
2026-06-19,UK,Market Rasen,3,Dan Shipping Handicap Chase,2m3f,Class 5,Good,Hello Sweety,1,7/2,4.5,,,,0,,,0
2026-06-19,UK,Market Rasen,3,Dan Shipping Handicap Chase,2m3f,Class 5,Good,The Secret Pearl,3,7/1,8.0,Harry Skelton,Dan Skelton,,0,,,0
2026-06-19,UK,Market Rasen,3,Dan Shipping Handicap Chase,2m3f,Class 5,Good,Mahons Glory,1,100/30,4.333333333333334,,,,0,,,0
2026-06-19,UK,Market Rasen,3,Dan Shipping Handicap Chase,2m3f,Class 5,Good,Ostend,7,9/4F,3.25,,,,0,,,0
2026-06-19,UK,Market Rasen,3,Dan Shipping Handicap Chase,2m3f,Class 5,Good,Gateau De Miel,6,17/2,9.5,Lee Edwards,Dylan Cunha,,0,,,0
2026-06-19,UK,Market Rasen,3,Dan Shipping Handicap Chase,2m3f,Class 5,Good,Vivid Pink,2,13/2,7.5,,,,0,,,0
2026-06-19,UK,Market Rasen,3,Dan Shipping Handicap Chase,2m3f,Class 5,Good,Bunker Bay,7,5/6F,1.8333333333333337,,,,0,,,0
2026-06-19,UK,Market Rasen,3,Dan Shipping Handicap Chase,2m3f,Class 5,Good,Lone Star,3,22/1,23.0,Tom Bellamy,Alan King,,0,,,0
2026-06-19,UK,Market Rasen,3,Dan Shipping Handicap Chase,2m3f,Class 5,Good,Scotto,1,9/4,3.25,,,,0,,,0
2026-06-19,UK,Market Rasen,3,Dan Shipping Handicap Chase,2m3f,Class 5,Good,Masterius,4,5/1,6.0,,,,0,,,0
2026-06-19,UK,Market Rasen,3,Dan Shipping Handicap Chase,2m3f,Class 5,Good,Fine Thing,5,7/4F,2.75,Jonathan Burke,James Owen,,0,,,0
2026-06-19,UK,Market Rasen,4,Zyn In-The-Moment Fillies' Novice Stakes (GBB/IRE Incentive Race),7f,Class 3,Good,Musical Times,7,,0.0,,,,0,,,0
2026-06-19,UK,Market Rasen,4,Zyn In-The-Moment Fillies' Novice Stakes (GBB/IRE Incentive Race),7f,Class 3,Good,Scommessa Sicura,9,6/4,2.5,,,,0,,,0
2026-06-19,UK,Market Rasen,4,Zyn In-The-Moment Fillies' Novice Stakes (GBB/IRE Incentive Race),7f,Class 3,Good,Celestia,3,12/1,13.0,Zac Lloyd,Charlie Appleby,,0,,,0
2026-06-19,UK,Market Rasen,5,Zyn Pacesetter British EBF Novice Stakes (GBB/GBBPlus Race),1m2f,Class 3,Good,Superior Choice,1,1/3F,1.3333333333333333,,,,0,,,0
2026-06-19,UK,Market Rasen,5,Zyn Pacesetter British EBF Novice Stakes (GBB/GBBPlus Race),1m2f,Class 3,Good,Zurna,5,66/1,67.0,,,,0,,,0
2026-06-19,UK,Market Rasen,5,Zyn Pacesetter British EBF Novice Stakes (GBB/GBBPlus Race),1m2f,Class 3,Good,Act Of Generosity,2,3/1,4.0,Shane Foley,John & Thady Gosden,,0,,,0
2026-06-19,UK,Market Rasen,6,Zyn Pole Position Handicap (Div I),7f,Class 4,Good,Miletus,2,6/1,7.0,,,,0,,,0
2026-06-19,UK,Market Rasen,6,Zyn Pole Position Handicap (Div I),7f,Class 4,Good,Cherry Cobbler,8,5/1C,6.0,,,,0,,,0
2026-06-19,UK,Market Rasen,6,Zyn Pole Position Handicap (Div I),7f,Class 4,Good,Dashing Dick,9,11/1,12.0,Rob Hornby,James Keane,,0,,,0
2026-06-19,UK,Market Rasen,7,Zyn Pole Position Handicap (Div II),7f,Class 4,Good,Physique,4,3/1,4.0,,,,0,,,0
2026-06-19,UK,Market Rasen,7,Zyn Pole Position Handicap (Div II),7f,Class 4,Good,Best Rate,2,11/4,3.75,,,,0,,,0
2026-06-19,UK,Market Rasen,7,Zyn Pole Position Handicap (Div II),7f,Class 4,Good,Noble Guest,9,11/1,12.0,Grace McEntee,Micky Fenton,,0,,,0
2026-06-19,UK,Market Rasen,8,Zyn Frontrunner Handicap (GBBPlus Race),1m4f,Class 4,Good,Hard To Believe,1,9/4F,3.25,,,,0,,,0
2026-06-19,UK,Market Rasen,8,Zyn Frontrunner Handicap (GBBPlus Race),1m4f,Class 4,Good,Brave Hunter,3,9/2,5.5,,,,0,,,0
2026-06-19,UK,Market Rasen,8,Zyn Frontrunner Handicap (GBBPlus Race),1m4f,Class 4,Good,Temple,4,11/1,12.0,Rob Hornby,Andrew Balding,,0,,,0
2026-06-19,UK,Market Rasen,9,Zyn Frontrunner Finish Handicap,1m,Class 3,Good,Spanish Voice,2,9/2,5.5,,,,0,,,0
2026-06-19,UK,Market Rasen,9,Zyn Frontrunner Finish Handicap,1m,Class 3,Good,Fort Rock,12,3/1F,4.0,,,,0,,,0
2026-06-19,UK,Market Rasen,9,Zyn Frontrunner Finish Handicap,1m,Class 3,Good,Spell Master,6,12/1,13.0,Callum Hutchinson,Andrew Balding,,0,,,0
2026-06-19,UK,Market Rasen,10,Zyn Strong Stride Handicap,1m,Class 5,Good,Phantom Watch,4,17/2,9.5,,,,0,,,0
2026-06-19,UK,Market Rasen,10,Zyn Strong Stride Handicap,1m,Class 5,Good,Safe Harbor,3,3/1F,4.0,,,,0,,,0
2026-06-19,UK,Market Rasen,10,Zyn Strong Stride Handicap,1m,Class 5,Good,Crimson Rambler,5,20/1,21.0,Daniel Tudhope,Hugo Palmer,,0,,,0
2026-06-19,UK,Market Rasen,11,Find Your Zyn Moment Handicap,6f,Class 5,Good,Ancient State,2,22/1,23.0,,,,0,,,0
2026-06-19,UK,Market Rasen,11,Find Your Zyn Moment Handicap,6f,Class 5,Good,Spring Bloom,3,15/2,8.5,,,,0,,,0
2026-06-19,UK,Market Rasen,11,Find Your Zyn Moment Handicap,6f,Class 5,Good,Fiscal Policy,1,100/30F,4.333333333333334,,,,0,,,0
2026-06-19,UK,Market Rasen,11,Find Your Zyn Moment Handicap,6f,Class 5,Good,Northcliff,10,11/2,6.5,William Carson,Adam Kirby,,0,,,0
2026-06-19,UK,Redcar,1,In Memory Of Peter & Shirley Fryett Handicap,7f,Class 6,Good,Travis,10,20/1,21.0,,,,0,,,0
2026-06-19,UK,Redcar,1,In Memory Of Peter & Shirley Fryett Handicap,7f,Class 6,Good,Reginald Charles,7,7/1,8.0,,,,0,,,0
2026-06-19,UK,Redcar,1,In Memory Of Peter & Shirley Fryett Handicap,7f,Class 6,Good,Jesmond Dawn,1,6/1,7.0,William Pyle,Geoffrey Harker,,0,,,0
2026-06-19,UK,Redcar,2,Free Racing TV At racingtv.com/freetrial Handicap,7f,Class 6,Good,Only Dream Big,7,4/1,5.0,,,,0,,,0
2026-06-19,UK,Redcar,2,Free Racing TV At racingtv.com/freetrial Handicap,7f,Class 6,Good,Hey Havana,1,5/4F,2.25,,,,0,,,0
2026-06-19,UK,Redcar,2,Free Racing TV At racingtv.com/freetrial Handicap,7f,Class 6,Good,Twilight Dawn,8,7/1,8.0,Jason Hart,Tim Easterby,,0,,,0
2026-06-19,UK,Redcar,3,Marske Fabrications & Engineering Handicap (Straight Mile Series Qualifier),1m,Class 3,Good,City Of Poets,1,7/2,4.5,,,,0,,,0
2026-06-19,UK,Redcar,3,Marske Fabrications & Engineering Handicap (Straight Mile Series Qualifier),1m,Class 3,Good,Classic Encounter,3,100/30F,4.333333333333334,,,,0,,,0
2026-06-19,UK,Redcar,3,Marske Fabrications & Engineering Handicap (Straight Mile Series Qualifier),1m,Class 3,Good,Double Parked,9,12/1,13.0,Connor Beasley,James Tate,,0,,,0
2026-06-19,UK,Redcar,4,Try Racing TV For Free Now Novice Stakes (GBB/GBBPlus Race),1m2f,Class 3,Good,Shoof Baeed,4,15/2,8.5,,,,0,,,0
2026-06-19,UK,Redcar,4,Try Racing TV For Free Now Novice Stakes (GBB/GBBPlus Race),1m2f,Class 3,Good,New Poetic,2,1/3F,1.3333333333333333,,,,0,,,0
2026-06-19,UK,Redcar,4,Try Racing TV For Free Now Novice Stakes (GBB/GBBPlus Race),1m2f,Class 3,Good,Traveling Man,6,28/1,29.0,Connor Beasley,Charlie Johnston,,0,,,0
2026-06-19,UK,Redcar,5,Start Your Racing TV Free Trial Handicap (GBBPlus Race),1m2f,Class 4,Good,Room Fourteen,6,5/4F,2.25,,,,0,,,0
2026-06-19,UK,Redcar,5,Start Your Racing TV Free Trial Handicap (GBBPlus Race),1m2f,Class 4,Good,Stoneacre Donny,1,3/1,4.0,,,,0,,,0
2026-06-19,UK,Redcar,5,Start Your Racing TV Free Trial Handicap (GBBPlus Race),1m2f,Class 4,Good,Raspoutine,5,8/1,9.0,Callum Rodriguez,James Fanshawe,,0,,,0
2026-06-19,UK,Redcar,6,Come Racing On Ladies' Day Tomorrow Maiden Handicap,5f,Class 5,Good,Argy Bhaji,8,6/4F,2.5,,,,0,,,0
2026-06-19,UK,Redcar,6,Come Racing On Ladies' Day Tomorrow Maiden Handicap,5f,Class 5,Good,Vinciamo,4,33/1,34.0,,,,0,,,0
2026-06-19,UK,Redcar,6,Come Racing On Ladies' Day Tomorrow Maiden Handicap,5f,Class 5,Good,O Fortuna,9,28/1,29.0,Callum Rodriguez,James Fanshawe,,0,,,0
2026-06-19,UK,Redcar,6,Come Racing On Ladies' Day Tomorrow Maiden Handicap,5f,Class 5,TURF: GOOD TO SOFT; POLYTRACK: STANDARD TO SLOW,Barzambition,3,7/5,2.4,,,,0,,,0
2026-06-19,UK,Redcar,6,Come Racing On Ladies' Day Tomorrow Maiden Handicap,5f,Class 5,TURF: GOOD TO SOFT; POLYTRACK: STANDARD TO SLOW,Bahi,1,,0.0,,,,0,,,0
2026-06-19,UK,Redcar,6,Come Racing On Ladies' Day Tomorrow Maiden Handicap,5f,Class 5,TURF: GOOD TO SOFT; POLYTRACK: STANDARD TO SLOW,Allez Freres,2,40/1,41.0,Alexis Pouchin,A Fabre,,0,,,0
2026-06-19,UK,Redcar,6,Come Racing On Ladies' Day Tomorrow Maiden Handicap,5f,Class 5,TURF: GOOD TO SOFT; POLYTRACK: STANDARD TO SLOW,Mennula,5,13/5,3.6,,,,0,,,0
2026-06-19,UK,Redcar,6,Come Racing On Ladies' Day Tomorrow Maiden Handicap,5f,Class 5,TURF: GOOD TO SOFT; POLYTRACK: STANDARD TO SLOW,Nancy Des Places,2,19/5,4.8,,,,0,,,0
2026-06-19,UK,Redcar,6,Come Racing On Ladies' Day Tomorrow Maiden Handicap,5f,Class 5,TURF: GOOD TO SOFT; POLYTRACK: STANDARD TO SLOW,Almaris,3,21/10F,3.1,Pierre-Charles Boudot,A Fabre,,0,,,0
2026-06-19,UK,Redcar,6,Come Racing On Ladies' Day Tomorrow Maiden Handicap,5f,Class 5,TURF: GOOD TO SOFT; POLYTRACK: STANDARD TO SLOW,Ulymine,3,13/10F,2.3,,,,0,,,0
2026-06-19,UK,Redcar,6,Come Racing On Ladies' Day Tomorrow Maiden Handicap,5f,Class 5,TURF: GOOD TO SOFT; POLYTRACK: STANDARD TO SLOW,Hollie Wood,6,79/10,8.9,,,,0,,,0
2026-06-19,UK,Redcar,6,Come Racing On Ladies' Day Tomorrow Maiden Handicap,5f,Class 5,TURF: GOOD TO SOFT; POLYTRACK: STANDARD TO SLOW,Go Ken Go,5,76/10,8.6,Alexis Pouchin,C & Y Lerner,,0,,,0
2026-06-19,UK,Redcar,6,Come Racing On Ladies' Day Tomorrow Maiden Handicap,5f,Class 5,TURF: GOOD TO SOFT; POLYTRACK: STANDARD TO SLOW,Soufina,7,56/10,6.6,,,,0,,,0
2026-06-19,UK,Redcar,6,Come Racing On Ladies' Day Tomorrow Maiden Handicap,5f,Class 5,TURF: GOOD TO SOFT; POLYTRACK: STANDARD TO SLOW,Kata Tjuta,9,10/1,11.0,,,,0,,,0
2026-06-19,UK,Redcar,6,Come Racing On Ladies' Day Tomorrow Maiden Handicap,5f,Class 5,TURF: GOOD TO SOFT; POLYTRACK: STANDARD TO SLOW,Immatin Storm,8,36/5,8.2,Cristian Demuro,F-H Graffard,,0,,,0
2026-06-19,UK,Redcar,6,Come Racing On Ladies' Day Tomorrow Maiden Handicap,5f,Class 5,TURF: GOOD TO SOFT; POLYTRACK: STANDARD TO SLOW,Alabama Moon,11,41/5,9.2,,,,0,,,0
2026-06-19,UK,Redcar,6,Come Racing On Ladies' Day Tomorrow Maiden Handicap,5f,Class 5,TURF: GOOD TO SOFT; POLYTRACK: STANDARD TO SLOW,Waziers,10,7/2F,4.5,,,,0,,,0
2026-06-19,UK,Redcar,6,Come Racing On Ladies' Day Tomorrow Maiden Handicap,5f,Class 5,TURF: GOOD TO SOFT; POLYTRACK: STANDARD TO SLOW,Goluptious,4,19/5,4.8,Cristian Demuro,H Blume,,0,,,0
2026-06-19,UK,Redcar,6,Come Racing On Ladies' Day Tomorrow Maiden Handicap,5f,Class 5,TURF: GOOD TO SOFT; POLYTRACK: STANDARD TO SLOW,Last Sinn,6,11/2J,6.5,,,,0,,,0
2026-06-19,UK,Redcar,6,Come Racing On Ladies' Day Tomorrow Maiden Handicap,5f,Class 5,TURF: GOOD TO SOFT; POLYTRACK: STANDARD TO SLOW,Bobby Jean,5,29/1,30.0,,,,0,,,0
2026-06-19,UK,Redcar,6,Come Racing On Ladies' Day Tomorrow Maiden Handicap,5f,Class 5,TURF: GOOD TO SOFT; POLYTRACK: STANDARD TO SLOW,Nebuchadnasser,9,81/10,9.1,Alexis Pouchin,S Jesus,,0,,,0
2026-06-19,UK,Redcar,6,Come Racing On Ladies' Day Tomorrow Maiden Handicap,5f,Class 5,TURF: GOOD TO SOFT; POLYTRACK: STANDARD TO SLOW,Raqeebb,11,23/10F,3.3,,,,0,,,0
2026-06-19,UK,Redcar,6,Come Racing On Ladies' Day Tomorrow Maiden Handicap,5f,Class 5,TURF: GOOD TO SOFT; POLYTRACK: STANDARD TO SLOW,Wheeler,3,49/1,50.0,,,,0,,,0
2026-06-19,UK,Redcar,6,Come Racing On Ladies' Day Tomorrow Maiden Handicap,5f,Class 5,TURF: GOOD TO SOFT; POLYTRACK: STANDARD TO SLOW,Treasure Keeper,2,9/2,5.5,Maxime Guyon,E Libaud,,0,,,0
2026-06-19,UK,Redcar,6,Come Racing On Ladies' Day Tomorrow Maiden Handicap,5f,Class 5,TURF: GOOD TO SOFT; POLYTRACK: STANDARD TO SLOW,Double Effect,12,17/5F,4.4,,,,0,,,0
2026-06-19,UK,Redcar,6,Come Racing On Ladies' Day Tomorrow Maiden Handicap,5f,Class 5,TURF: GOOD TO SOFT; POLYTRACK: STANDARD TO SLOW,Andy's Spirit,11,54/10,6.4,,,,0,,,0
2026-06-19,UK,Redcar,6,Come Racing On Ladies' Day Tomorrow Maiden Handicap,5f,Class 5,TURF: GOOD TO SOFT; POLYTRACK: STANDARD TO SLOW,Joyce Galeste,14,9/1,10.0,Cristian Demuro,D Smaga,,0,,,0
2026-06-19,UK,Redcar,7,Albany Stakes (Group 3) (Fillies),6f,Class 1,Good To Firm,Libertango,14,6/1,7.0,,,,0,,,0
2026-06-19,UK,Redcar,7,Albany Stakes (Group 3) (Fillies),6f,Class 1,Good To Firm,Sun Goddess,21,10/11F,1.9090909090909092,,,,0,,,0
2026-06-19,UK,Redcar,7,Albany Stakes (Group 3) (Fillies),6f,Class 1,Good To Firm,Light Of Dawn,15,11/1,12.0,Billy Loughnane,George Boughey,,0,,,0
2026-06-19,UK,Redcar,8,Commonwealth Cup (Group 1) (No Geldings),6f,Class 1,Good To Firm,Venetian Sun,21,11/8F,2.375,,,,0,,,0
2026-06-19,UK,Redcar,8,Commonwealth Cup (Group 1) (No Geldings),6f,Class 1,Good To Firm,Spicy Marg,20,50/1,51.0,,,,0,,,0
2026-06-19,UK,Redcar,8,Commonwealth Cup (Group 1) (No Geldings),6f,Class 1,Good To Firm,Division,6,8/1,9.0,Clifford Lee,K R Burke,,0,,,0
2026-06-19,UK,Redcar,9,Coronation Stakes (Group 1) (Fillies),1m,Class 1,Good To Firm,Precise,4,8/13F,1.6153846153846154,,,,0,,,0
2026-06-19,UK,Redcar,9,Coronation Stakes (Group 1) (Fillies),1m,Class 1,Good To Firm,Touleen,8,12/1,13.0,,,,0,,,0
2026-06-19,UK,Redcar,9,Coronation Stakes (Group 1) (Fillies),1m,Class 1,Good To Firm,True Love,9,5/2,3.5,Ryan Moore,A P O'Brien,,0,,,0
2026-06-19,UK,Redcar,10,King Edward VII Stakes (Group 2) (Colts & Geldings),1m4f,Class 1,Good To Firm,Causeway,2,,0.0,,,,0,,,0
2026-06-19,UK,Redcar,10,King Edward VII Stakes (Group 2) (Colts & Geldings),1m4f,Class 1,Good To Firm,Ancient Egypt,1,10/1,11.0,,,,0,,,0
2026-06-19,UK,Redcar,10,King Edward VII Stakes (Group 2) (Colts & Geldings),1m4f,Class 1,Good To Firm,Water To Wine,6,13/8,2.625,Ryan Moore,A P O'Brien,,0,,,0
2026-06-19,UK,Redcar,10,King Edward VII Stakes (Group 2) (Colts & Geldings),1m4f,Class 1,Soft,Layfayette,6,9/1,10.0,,,,0,,,0
2026-06-19,UK,Redcar,10,King Edward VII Stakes (Group 2) (Colts & Geldings),1m4f,Class 1,Soft,Chally Chute,1,5/1,6.0,,,,0,,,0
2026-06-19,UK,Redcar,10,King Edward VII Stakes (Group 2) (Colts & Geldings),1m4f,Class 1,Soft,Uxmal,8,14/1,15.0,Adam Caffrey,Noel Meade,,0,,,0
2026-06-19,UK,Redcar,11,Albany Stakes (Group 3) (Fillies),6f,Class 1,Good To Firm,Libertango,14,6/1,7.0,,,,0,,,0
2026-06-19,UK,Redcar,11,Albany Stakes (Group 3) (Fillies),6f,Class 1,Good To Firm,Sun Goddess,21,10/11F,1.9090909090909092,,,,0,,,0
2026-06-19,UK,Redcar,11,Albany Stakes (Group 3) (Fillies),6f,Class 1,Good To Firm,Light Of Dawn,15,11/1,12.0,Billy Loughnane,George Boughey,,0,,,0
2026-06-19,UK,Redcar,12,Commonwealth Cup (Group 1) (No Geldings),6f,Class 1,Good To Firm,Venetian Sun,21,11/8F,2.375,,,,0,,,0
2026-06-19,UK,Redcar,12,Commonwealth Cup (Group 1) (No Geldings),6f,Class 1,Good To Firm,Spicy Marg,20,50/1,51.0,,,,0,,,0
2026-06-19,UK,Redcar,12,Commonwealth Cup (Group 1) (No Geldings),6f,Class 1,Good To Firm,Division,6,8/1,9.0,Clifford Lee,K R Burke,,0,,,0
2026-06-19,UK,Redcar,13,Duke Of Edinburgh Stakes (Handicap) (GBBPlus Race),1m4f,Class 2,Good To Firm,Opportunity,11,6/1,7.0,,,,0,,,0
2026-06-19,UK,Redcar,13,Duke Of Edinburgh Stakes (Handicap) (GBBPlus Race),1m4f,Class 2,Good To Firm,Warrant Holder,4,16/5,4.2,,,,0,,,0
2026-06-19,UK,Redcar,13,Duke Of Edinburgh Stakes (Handicap) (GBBPlus Race),1m4f,Class 2,Good To Firm,Regal Ulixes,18,22/1,23.0,,,,0,,,0
2026-06-19,UK,Redcar,13,Duke Of Edinburgh Stakes (Handicap) (GBBPlus Race),1m4f,Class 2,Good To Firm,Emit,5,11/2,6.5,James McDonald,William Haggas,,0,,,0
2026-06-19,UK,Redcar,14,Coronation Stakes (Group 1) (Fillies),1m,Class 1,Good To Firm,Precise,4,8/13F,1.6153846153846154,,,,0,,,0
2026-06-19,UK,Redcar,14,Coronation Stakes (Group 1) (Fillies),1m,Class 1,Good To Firm,Touleen,8,12/1,13.0,,,,0,,,0
2026-06-19,UK,Redcar,14,Coronation Stakes (Group 1) (Fillies),1m,Class 1,Good To Firm,True Love,9,5/2,3.5,Ryan Moore,A P O'Brien,,0,,,0
2026-06-19,UK,Redcar,15,Sandringham Stakes (Handicap) (Fillies),1m,Class 2,Good To Firm,Green Carrera,20,8/1,9.0,,,,0,,,0
2026-06-19,UK,Redcar,15,Sandringham Stakes (Handicap) (Fillies),1m,Class 2,Good To Firm,Symbol Of Majesty,23,18/1,19.0,,,,0,,,0
2026-06-19,UK,Redcar,15,Sandringham Stakes (Handicap) (Fillies),1m,Class 2,Good To Firm,Rosa Inglesa,26,11/1,12.0,,,,0,,,0
2026-06-19,UK,Redcar,15,Sandringham Stakes (Handicap) (Fillies),1m,Class 2,Good To Firm,Blingy's Sister,16,80/1,81.0,Mickael Barzalona,Joseph Patrick O'Brien,,0,,,0
2026-06-19,UK,Redcar,16,King Edward VII Stakes (Group 2) (Colts & Geldings),1m4f,Class 1,Good To Firm,Causeway,2,,0.0,,,,0,,,0
2026-06-19,UK,Redcar,16,King Edward VII Stakes (Group 2) (Colts & Geldings),1m4f,Class 1,Good To Firm,Ancient Egypt,1,10/1,11.0,,,,0,,,0
2026-06-19,UK,Redcar,16,King Edward VII Stakes (Group 2) (Colts & Geldings),1m4f,Class 1,Good To Firm,Water To Wine,6,13/8,2.625,Ryan Moore,A P O'Brien,,0,,,0
2026-06-19,UK,Redcar,17,Palace Of Holyroodhouse (Handicap),5f,Class 2,Good To Firm,Bacio,6,3/1F,4.0,,,,0,,,0
2026-06-19,UK,Redcar,17,Palace Of Holyroodhouse (Handicap),5f,Class 2,Good To Firm,Sandal's Song,7,40/1,41.0,,,,0,,,0
2026-06-19,UK,Redcar,17,Palace Of Holyroodhouse (Handicap),5f,Class 2,Good To Firm,Ten Carat Harry,4,22/1,23.0,,,,0,,,0
2026-06-19,UK,Redcar,17,Palace Of Holyroodhouse (Handicap),5f,Class 2,Good To Firm,Calico Blue,20,22/1,23.0,Juan J Hernandez,Wesley A Ward,,0,,,0
2026-06-24,UK,Carlisle,1,Get Best Odds With Oddschecker Maiden Stakes (GBB/IRE Incentive Race),5f,Class 4,Good To Firm,In The Black,4,13/2,7.5,,,,0,,,0
2026-06-24,UK,Carlisle,1,Get Best Odds With Oddschecker Maiden Stakes (GBB/IRE Incentive Race),5f,Class 4,Good To Firm,By Jove Grace,3,18/1,19.0,,,,0,,,0
2026-06-24,UK,Carlisle,1,Get Best Odds With Oddschecker Maiden Stakes (GBB/IRE Incentive Race),5f,Class 4,Good To Firm,Louis The Fifth,1,7/4,2.75,P J McDonald,Geoff Oldroyd,,0,,,0
2026-06-24,UK,Carlisle,2,Bet Smarter With Oddschecker+ EBF Fillies' Novice Stakes (GBB Race),6f,Class 4,Good To Firm,Ruby Moon,5,4/1,5.0,,,,0,,,0
2026-06-24,UK,Carlisle,2,Bet Smarter With Oddschecker+ EBF Fillies' Novice Stakes (GBB Race),6f,Class 4,Good To Firm,Silesia,6,8/11F,1.7272727272727273,,,,0,,,0
2026-06-24,UK,Carlisle,2,Bet Smarter With Oddschecker+ EBF Fillies' Novice Stakes (GBB Race),6f,Class 4,Good To Firm,Love Tanya,3,15/2,8.5,Oisin Orr,Richard & Peter Fahey,,0,,,0
2026-06-24,UK,Carlisle,3,Download The Oddschecker App EBF Restricted Maiden Stakes (Bands C/D) (Qualifier) (GBB Race),7f,Class 4,Good To Firm,Mia Fantasia,1,100/30,4.333333333333334,,,,0,,,0
2026-06-24,UK,Carlisle,3,Download The Oddschecker App EBF Restricted Maiden Stakes (Bands C/D) (Qualifier) (GBB Race),7f,Class 4,Good To Firm,The First Drop,6,25/1,26.0,,,,0,,,0
2026-06-24,UK,Carlisle,3,Download The Oddschecker App EBF Restricted Maiden Stakes (Bands C/D) (Qualifier) (GBB Race),7f,Class 4,Good To Firm,Ricky Punting,8,6/1,7.0,Oisin Orr,Hugo Palmer,,0,,,0
2026-06-24,UK,Carlisle,4,Lady Dacre Bell Handicap,1m,Class 4,Good To Firm,Runswick,2,4/1,5.0,,,,0,,,0
2026-06-24,UK,Carlisle,4,Lady Dacre Bell Handicap,1m,Class 4,Good To Firm,Barley,7,15/2,8.5,,,,0,,,0
